"type","indicator","classification","references"
"ipv4","134[.]73[.]31[.]99","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"ipv4","136[.]144[.]41[.]109","malware","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-campaign-briefs/ukraine-war-malspam-delivers-remcos/"
"ipv4","178[.]62[.]40[.]158","spam","https://www.virustotal.com/gui/ip-address/178.62.40.158/detection,https://research.domaintools.com/iris/investigations/896582/search/14b4316f-499d-4d07-88e8-0b3b4d982317/fd669ede-02f5-434a-b2ad-25139f76e080,https://www.bitcoinabuse.com/reports/bc1qljwrz2v4rc424ld23adw0kr73hjg5e5makskng"
"ipv4","180[.]214[.]237[.]206","malware","https://www.joesandbox.com/analysis/586650/0/html"
"ipv4","185[.]175[.]158[.]27","malware","https://cert-gov-ua.translate.goog/article/37626"
"ipv4","192[.]3[.]26[.]38","spam","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"ipv4","192[.]3[.]26[.]39","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"ipv4","212[.]192[.]246[.]175","malware","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-campaign-briefs/ukraine-war-malspam-delivers-remcos/"
"ipv4","2[.]56[.]57[.]66","malware","https://www.virustotal.com/gui/ip-address/2.56.57.66"
"ipv4","41[.]113[.]137[.]189","spam","https://www.fbi.gov/scams-and-safety/common-scams-and-crimes/nigerian-letter-or-419-fraud"
"ipv4","41[.]113[.]206[.]62","spam","https://www.fbi.gov/scams-and-safety/common-scams-and-crimes/nigerian-letter-or-419-fraud"
"ipv4","45[.]145[.]73[.]140","phishing","https://twitter.com/kemono_lin_ryu/status/1502285854013747207"
"ipv4","45[.]84[.]0[.]116","malware","https://cert.gov.ua/article/37704"
"ipv4","65[.]108[.]10[.]44","spam","https://www.fbi.gov/scams-and-safety/common-scams-and-crimes/nigerian-letter-or-419-fraud"
"ipv4","77[.]55[.]252[.]45","suspicious","https://www.virustotal.com/gui/ip-address/77.55.252.45/relations"
"ipv4","93[.]99[.]106[.]219","spam","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"ipv4","93[.]99[.]106[.]220","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"sha256","0ea1d24ade8602c0829bd73735ddfcdd6d6dfa12c6370e7cee0c04653a352839","malware",""
"sha256","2b8c887b874802545f14f0614e70725579c107e92d384556480eeb90dcd669c4","malware","https://www.joesandbox.com/analysis/586650/0/html"
"sha256","31e25872ab09c0b33f745aa10dc7f715411f3ca0cbb3bf31fcec879f9923b7c9","malware","https://www.joesandbox.com/analysis/585795/0/html"
"sha256","38394d57c604c2e0b5a199f5f93f663b698d5ea177c8628a382355b352bae571","malware","https://www.joesandbox.com/analysis/588115/0/html"
"sha256","5862f22958dff9aa327fad8bc2dc576426fb60ea3b10dacb940a2b1ef1e458f8","malware","https://www.joesandbox.com/analysis/585795/0/html"
"sha256","5d96a1669281044e4367b0be5d018bfda8bf671f770e13f07167ddb7673a1815","malware","https://www.virustotal.com/gui/file/e94ced77fdc70818877e4421db0719bedf7f73e97bd07501a9fbac30ca0d2dfc/details"
"sha256","7d39e6ca46c053c1ad744de1ca8867217596bb17bb673785eb8827b00c5ae05b","malware","https://www.joesandbox.com/analysis/585762/0/html"
"sha256","863dc0dbb8ea4d58e3e48dc9781faa4c18e0e62eb559b3798eb62793ad72c7a0","malware","https://www.joesandbox.com/analysis/586650/0/html"
"sha256","b5f79bb30d60794b7edbf486fa96a11c1ac3ba34592a496379020e8379f281be","malware","https://www.joesandbox.com/analysis/585762/0/html"
"sha256","e4d309967904ca32fa5a00e70161c95621c687e46f2512bac1f061b0303fe863","malware",""
"sha256","e94ced77fdc70818877e4421db0719bedf7f73e97bd07501a9fbac30ca0d2dfc","malware","https://www.virustotal.com/gui/file/e94ced77fdc70818877e4421db0719bedf7f73e97bd07501a9fbac30ca0d2dfc/details"
"sha256","fd7082a2610d6948162809d4c428ab6521a1cecde3e055b3a814d8c5dc1c5000","malware","https://www.joesandbox.com/analysis/588115/0/html"
"url","hxxp://103[.]167[.]92[.]57/xx_cloudprotect/vbc.exe","malware","https://www.virustotal.com/gui/file/7d39e6ca46c053c1ad744de1ca8867217596bb17bb673785eb8827b00c5ae05b/detection"
"url","hxxp://103[.]167[.]92[.]57:33136/http:/103.167.92.57/xx_cloudprotect/vbc.exe","malware","https://www.virustotal.com/gui/file/7d39e6ca46c053c1ad744de1ca8867217596bb17bb673785eb8827b00c5ae05b/detection"
"url","hxxp://180[.]214[.]237[.]206/xprotector/vbc.exe","malware","https://www.joesandbox.com/analysis/586650/0/html"
"url","hxxp://180[.]214[.]237[.]206:33127/http:/180.214.237.206/xprotector/vbc.exe","malware","https://www.joesandbox.com/analysis/586650/0/html"
"url","hxxp://bit[.]ly/donate-support-Ukraine","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"url","hxxp://costcoproof[.]co/1aDPbfgFSOj73STBULx5uq8CGVZMnri86NRC8HS1LlWuArRJUA","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://dripwatt[.]co/-ggAzODKygRRvqS3OSLgFJw1gdpV7iwgETG9gym3jm8CPHI","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://dripwatt[.]co/-nT99VZkC1ZJdMiUpyam4maI_rY5NbZAaUS05SuCJswMrCg","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/-pLDjrbjwVC8N6v4EnWM83eQiYA9cz9hMgEvGX596_zYldII","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/32CBg7MvUDwCUZnZJ4FgZ5wijovQdhXXk7vnN516GilaXl4","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/3M0vfZXE0NcfpTvUKg8-XeLaMRKD2AizRFEyeus2BKFqoF4","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/464f091cc18df9c537.jpg","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/AQPe7RdxI-BJ3ykwKacWod5ea2iMknHQfK7zpCgy3N23T0I","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/Es9VcAMRNe6K1xBReyaTeWoGFWQ5Xk6m4tNDRfryjDEC45Y","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/FxG7qZFk0KIJsj1wDgL21AFzenvYRT-y1e13D_rmsj41BE0","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/GvZHiY-jAOBLTYCTogVSSSvA47SJZ8Nx1e8gQoJEEIGiBms","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/P3Zv8Zrj-E5ZAUh79EZDKdZCpsQ8V8hKSR5Oqz-GZ3LqMtw","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/U139PEZLgw97mk5MOXh4AH4ThmytgMBW05o-0Zl0O5W17Gg","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/UueQPJvv46TeOAmWUYeB7OpRsZ4J-f020xp7p3wvcUg18x4","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/hFpJxbKglVW4QZ3qycO4pN0vZl7XQZAxhryAQbz2wXnbtxc","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://dripwatt[.]co/yNWTklNUSgjtqaeMVyPkL4r1Bxo1HZsZhNKARJ-uLk9ublA","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://govauctionz[.]co/0Glh0O6hogzO2uWIvyMzublnmmMhivmXIriv02ZjpUDOFRYC","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://govauctionz[.]co/FBp_CgCWQSVmQjaM0ylBcHAooadQhtWfzNHOKYdu0v_r5v64Dw","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://govauctionz[.]co/_6qXK6kPeBa5QeGwJwtGIAbI0tJWtfXOvUJ7BwTH3JRZLopF","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://govauctionz[.]co/bAbmEousX-ywsgqikfA-4jUmBR39Z_e-YvfH6waTI7q4DR61","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://govauctionz[.]co/rVRqTL7K2ZDEewF6cW22ibWsG-LiQsP64Fr8NmRrTD4VMMjU","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://govauctionz[.]co/wBT6YOcn6tWHinu6-uftS6LADGX5rIyzEfYQ4zPgyjOt5zc-","phishing","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"url","hxxp://kidneydoctor[.]icu/2qqbpgaX2eA3NT1otelIFjJQvXP6IKUXysJwPnpULbjr2JYg","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://kidneydoctor[.]icu/q7sgk4MEYT1VOUCaNGOh1etp2hXywDcP1R706y3qRuniUP85","phishing","https://urlscan.io/result/dab48eb3-1bc9-453a-92d2-059b2e54447f/"
"url","hxxp://legendpotencyx[.]co/2Yoastq66ZaZUckjjTiDU_a2SR26Bffl4nx78-SqvfzY0lwf","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://manifestub[.]co/8firg6h4gt4vh5bpg0QK-sZ5rQSuQEd1K5xWGma-xhOFZhY","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://nexfane[.]co/0MYcSjOwiEx5nS4rYvVhlxE4YIn7fciY9sFKRAIDxu8EVGM","phishing","https://www.virustotal.com/gui/url/2551c221968d99cfdc16edaf5af1ce175ca8ae91947a0ace3822bd76faa05413/details, https://www.virustotal.com/gui/url/6b1d8c6f264f80d465107e06f6f58dd14596891ba71c24e7b62e58f26a5eed93"
"url","hxxp://nexfane[.]co/AiF4ksR2o6bU4JIqgDkD58A10ZKHTZnle7tBOnPMliuFlOXw","phishing","https://www.virustotal.com/gui/url/2551c221968d99cfdc16edaf5af1ce175ca8ae91947a0ace3822bd76faa05413/details, https://www.virustotal.com/gui/url/6b1d8c6f264f80d465107e06f6f58dd14596891ba71c24e7b62e58f26a5eed93"
"url","hxxp://purelean[.]biz/-lvavAZ7LHYA_9crmQrhHEifmP-NjQkKpdpI_GJb4Bj1cj3jUw","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://tradeline[.]top/index.php","malware","https://twitter.com/JAMESWT_MHT/status/1503713382305779712"
"url","hxxp://ukrainesolidarityfund[.]online/","phishing","https://urlscan.io/result/84e1588b-4cc1-4963-ac59-441492d10fca/"
"url","hxxp://www[.]airxanada[.]com/43om/","malware","https://www.joesandbox.com/analysis/585795/0/html"
"url","hxxp://www[.]airxanada[.]com/43om/","malware","https://www.joesandbox.com/analysis/585795/0/html"
"url","hxxp://www[.]astrologyplatform[.]com/8vrd/","malware","https://www.joesandbox.com/analysis/585762/0/html"
"url","hxxp://www[.]givetoukr[.]com/","phishing","https://urlscan.io/result/af484f49-e3e7-42fa-8b94-d3133e92fdce/#summary"
"url","hxxp://www[.]iotiliti[.]asia/mwfc/","malware","https://www.joesandbox.com/analysis/586650/0/html"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-110581614/alexa/tindex8.html","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-11794288/gentrygeorge/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-14706241/jbperrin/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-15395325/michael_papa/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-25654327/orrison/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-26574792/kirstenandrews/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-27492101/rhal/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-27626958/leorah/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-39195973/arcca/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-50304579/sfmallory/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-50329195/ychim/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-50342836/lowers/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-50358234/tracy/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-50414911/nottooslow/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-50479685/marion/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51014489/jeff/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51057008/march/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51116844/pl/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51128917/ibs/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51163107/terry/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51288189/cbasic/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51346505/sharons/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51349239/daisylover/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51370468/gorman/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51384351/idas/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51568498/ivo/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51862066/cathystier/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51889469/ed/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51902463/deepu/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51906252/vagary/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51923514/lorraine/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51941436/jeffrey_mcpheeters/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51943819/gicrat/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51953014/myemail/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51961616/ymc/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-51984164/schotte/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52135888/anthony/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52198967/bill/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52215103/bobby_saxon/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52296424/chip/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52355809/colinmiller/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52399158/sandy_hardy/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52473309/mrbizcan/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52560088/jack/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52608806/spot/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52612276/djkirk/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52703210/jesuschild/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52729319/lobur12n/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52960753/your.email/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52960754/your.mail/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-52970275/rong/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-53816945/kaykay/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-58640804/daveta/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-61655781/adm/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-67525314/k3tsx/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-69764844/kennadaniel/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-70108388/abs/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-7545073/valerie/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-7605029/trwardin/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-7677695/markmcquown/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-7979672/lmarion/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-80303286/ahone/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-8853489/beam/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-89779100/baby_fliper/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-9286641/babygirl/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxp://www[.]unlockguts[.]biz/7391-9-3599-9287212/jsewsil/tindex8.html","phishing","https://urlscan.io/result/ee1cbee2-e8dd-44a3-967b-817144ba9df9/"
"url","hxxps://api[.]telegram[.]org:443/bot1836400811:AAHbceSsBewgu2-18DdhyOIr5kwyIr-_36E/sendDocument","malware","https://www.virustotal.com/gui/file/e94ced77fdc70818877e4421db0719bedf7f73e97bd07501a9fbac30ca0d2dfc/details"
"url","hxxps://bit[.]ly/Donate-Support-Ukraine","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"url","hxxps://bit[.]ly/FreedomFightUSA","suspicious","https://urlscan.io/result/4ef587ac-a1c6-44b2-b262-e09a0da71c1e/"
"url","hxxps://cdn[.]discordapp[.]com/attachments/946667303825735721/948011944776986715/Izcei.jpg","malware",""
"url","hxxps://cdn[.]discordapp[.]com/attachments/946667303825735721/948011944776986715/izcei.jpg","malware",""
"url","hxxps://donate[.]ukraine[.]au[.]hashinq24[.]com/savelife.in.ua/en/donate/index.html","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"url","hxxps://drive[.]google[.]com/drive/u/0/folders/13GNd1KXyg-4WblApDmps0y43gulLRXJR","suspicious","https://urlscan.io/result/fc788342-209c-4458-b7c3-d8a00ae00df0/dom/"
"url","hxxps://flywithukraine[.]com/","suspicious","https://urlscan.io/result/b99dec31-1684-49d9-9d74-f4ec799a3a32/"
"url","hxxps://flywithukraine[.]com/","suspicious","https://urlscan.io/result/b99dec31-1684-49d9-9d74-f4ec799a3a32/"
"url","hxxps://helpsupportukraine[.]org/charity-support/","phishing","https://urlscan.io/result/e536287c-3618-4efd-896b-623de84d6058/dom/"
"url","hxxps://helpsupportukraine[.]org/make-a-donation/","phishing","https://urlscan.io/result/e536287c-3618-4efd-896b-623de84d6058/dom/"
"url","hxxps://helpukrainefundraise[.]com/make-a-donation/","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"url","hxxps://helpukrainefundraise[.]com/wp-admin/admin-ajax.php","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"url","hxxps://helpukrainerebuild[.]org/charity-support/","phishing","https://urlscan.io/result/e8ef0ed8-3cd2-42df-8b41-73078ad0d8d2/"
"url","hxxps://helpukrainerebuild[.]org/make-a-donation/","phishing","https://urlscan.io/result/e8ef0ed8-3cd2-42df-8b41-73078ad0d8d2/"
"url","hxxps://kf[.]das-d[.]xyz/index/index/home","phishing","https://twitter.com/kemono_lin_ryu/status/1502285854013747207"
"url","hxxps://laptopbeast[.]com/File-365/","phishing","https://mobile.twitter.com/DonPasci/status/1511450145552052232"
"url","hxxps://marcheexpress[.]net/wp-admin/ps/authentication/","phishing","https://research.domaintools.com/iris/investigations/897334/search/7143ee90-6a45-410a-940d-2841455bf968/d3380e9c-324f-409b-b1a9-1e7aa454b3e3,https://urlscan.io/result/d977b4e5-2d53-4989-9db3-8504fd04d895/,https://www.virustotal.com/gui/url/1ec50a3825ce791ebf31e8014dbca1713c4868cba60218f920c7214983ee4d6d/details"
"url","hxxps://sarahkringe[.]de/ukrainehilfe/","suspicious","https://urlscan.io/result/0a449273-3823-4b49-a90a-3e63cef95e27/"
